  #time                      mass                       x-momentum                 y-momentum                 z-momentum                 E_total                    E_kinetic                  E_internal                                           
  2.053562296340787768E-002  1.000000000000001554E+000 -1.387778780781445676E-017  1.457167719820517959E-016  0.000000000000000000E+000  9.685078409804643851E-001  1.999324290994632380E-001  7.685754118811036761E-001
  2.063400870993563341E-002  1.000000000000000444E+000 -2.116362640691704655E-016 -7.632783294297951215E-017  0.000000000000000000E+000  9.685078409804612765E-001  1.999432000813832211E-001  7.685646408991766432E-001
  2.073245607598842716E-002  1.000000000000000444E+000  2.081668171172168513E-017  2.775557561562891351E-017  0.000000000000000000E+000  9.685078409804639410E-001  1.999527645547136967E-001  7.685550764258474166E-001
  2.083093508177083497E-002  1.000000000000000000E+000  6.591949208711866959E-017  4.163336342344337027E-017  0.000000000000000000E+000  9.685078409804735999E-001  1.999608695142152393E-001  7.685469714663415441E-001
  2.092944662596779581E-002  9.999999999999976685E-001  2.671474153004282925E-016 -1.387778780781445676E-016  0.000000000000000000E+000  9.685078409804774857E-001  1.999724324622914606E-001  7.685354085182664052E-001
  2.102799547577990924E-002  9.999999999999977796E-001 -3.261280134836397337E-016 -1.040834085586084257E-016  0.000000000000000000E+000  9.685078409804819266E-001  1.999837384887935832E-001  7.685241024917662811E-001
  2.112658487086989390E-002  9.999999999999968914E-001 -2.255140518769849223E-016 -6.938893903907228378E-018  0.000000000000000000E+000  9.685078409804841471E-001  1.999931691392231592E-001  7.685146718413364830E-001
  2.122521606499867819E-002  1.000000000000000666E+000  1.040834085586084257E-017  7.632783294297951215E-017  0.000000000000000000E+000  9.685078409804521726E-001  2.000049195498096177E-001  7.685029214307547152E-001
  2.132388835277466976E-002  9.999999999999980016E-001  1.561251128379126385E-016  1.734723475976807094E-016  0.000000000000000000E+000  9.685078409804556143E-001  2.000177530792457969E-001  7.684900879013212283E-001
  2.142260067763717551E-002  1.000000000000001554E+000 -1.040834085586084257E-016 -4.163336342344337027E-016  0.000000000000000000E+000  9.685078409804569466E-001  2.000284947498558730E-001  7.684793462307126788E-001
  2.152135195559636699E-002  1.000000000000001332E+000  1.838806884535415520E-016 -6.938893903907228378E-017  0.000000000000000000E+000  9.685078409804277477E-001  2.000410670701990301E-001  7.684667739103686612E-001
  2.162014201973356392E-002  9.999999999999953371E-001  1.942890293094023946E-016 -6.245004513516505540E-017  0.000000000000000000E+000  9.685078409804160904E-001  2.000559010808213301E-001  7.684519398997249340E-001
  2.171895741376490829E-002  1.000000000000002665E+000 -2.498001805406602216E-016 -9.020562075079396891E-017  0.000000000000000000E+000  9.685078409804170896E-001  2.000679039360402645E-001  7.684399370445045285E-001
  2.181779714818098126E-002  1.000000000000000444E+000 -2.636779683484746784E-016  2.151057110211240797E-016  0.000000000000000000E+000  9.685078409804210864E-001  2.000818704197716014E-001  7.684259705607736635E-001
  2.191666484076763843E-002  9.999999999999997780E-001 -4.857225732735059864E-017 -1.387778780781445676E-016  0.000000000000000000E+000  9.685078409804199762E-001  2.000978809974146566E-001  7.684099599831316629E-001
  2.201556449634962942E-002  9.999999999999987788E-001  3.816391647148975608E-017 -4.163336342344337027E-017  0.000000000000000000E+000  9.685078409804194211E-001  2.001116283616280189E-001  7.683962126189199937E-001
  2.211449969037720953E-002  1.000000000000001554E+000  1.942890293094023946E-016 -6.938893903907228378E-017  0.000000000000000000E+000  9.685078409804224187E-001  2.001266490362220429E-001  7.683811919443266358E-001
  2.221347334041321592E-002  1.000000000000000000E+000 -2.151057110211240797E-016 -7.632783294297951215E-017  0.000000000000000000E+000  9.685078409804053212E-001  2.001446985372858367E-001  7.683631424432655344E-001
  2.231248574215880659E-002  1.000000000000000888E+000 -4.857225732735059864E-017  1.387778780781445676E-016  0.000000000000000000E+000  9.685078409803957733E-001  2.001599993508277608E-001  7.683478416297252478E-001
  2.241153670374569640E-002  9.999999999999995559E-001 -3.573530360512222614E-016 -6.245004513516505540E-017  0.000000000000000000E+000  9.685078409803817845E-001  2.001765435906173451E-001  7.683312973899325549E-001
  2.251062616931957805E-002  9.999999999999984457E-001  3.122502256758252770E-017  7.632783294297951215E-017  0.000000000000000000E+000  9.685078409803866695E-001  2.001951340171959914E-001  7.683127069633548523E-001
  2.260975511699751112E-002  9.999999999999997780E-001 -5.898059818321144121E-017 -2.081668171172168513E-016  0.000000000000000000E+000  9.685078409803900001E-001  2.002118096753477128E-001  7.682960313052045187E-001
  2.270892443104266523E-002  1.000000000000000888E+000  1.422473250300981817E-016 -1.179611963664228824E-016  0.000000000000000000E+000  9.685078409803931088E-001  2.002288401632391912E-001  7.682790008173128182E-001
  2.280812997537706721E-002  9.999999999999951150E-001 -1.353084311261909534E-016  1.040834085586084257E-016  0.000000000000000000E+000  9.685078409803765664E-001  2.002483373178191861E-001  7.682595036627298812E-001
  2.290736524970708038E-002  9.999999999999988898E-001  2.046973701652632371E-016 -2.567390744445674500E-016  0.000000000000000000E+000  9.685078409803838939E-001  2.002654458931869830E-001  7.682423950873655816E-001
  2.300663183321936117E-002  1.000000000000000000E+000  9.367506770274758310E-017  1.249000902703301108E-016  0.000000000000000000E+000  9.685078409803882238E-001  2.002837866536458789E-001  7.682240543269034383E-001
  2.310593120556233421E-002  1.000000000000000888E+000 -3.157196726277788912E-016 -2.289834988289385365E-016  0.000000000000000000E+000  9.685078409803892230E-001  2.003040859352842873E-001  7.682037550452615049E-001
  2.320526451429493625E-002  1.000000000000001776E+000 -9.367506770274758310E-017  7.632783294297951215E-017  0.000000000000000000E+000  9.685078409803552502E-001  2.003220712412444870E-001  7.681857697393023043E-001
  2.330463256271381872E-002  9.999999999999991118E-001 -7.632783294297951215E-017 -1.110223024625156540E-016  0.000000000000000000E+000  9.685078409803553612E-001  2.003413538854305898E-001  7.681664870951157020E-001
  2.340403666511798458E-002  9.999999999999991118E-001 -2.706168622523819067E-016  5.551115123125782702E-017  0.000000000000000000E+000  9.685078409803591359E-001  2.003622517121370072E-001  7.681455892684138087E-001
  2.350347837209043611E-002  9.999999999999991118E-001 -3.157196726277788912E-016 -1.110223024625156540E-016  0.000000000000000000E+000  9.685078409803622446E-001  2.003806154195698075E-001  7.681272255609810085E-001
  2.360295953295794141E-002  1.000000000000000666E+000  4.857225732735059864E-017  4.163336342344337027E-017  0.000000000000000000E+000  9.685078409803744570E-001  2.004004997110803710E-001  7.681073412694691127E-001
  2.370247768068360628E-002  9.999999999999970024E-001  1.353084311261909534E-016  2.775557561562891351E-017  0.000000000000000000E+000  9.685078409803794530E-001  2.004214067343741412E-001  7.680864342461777294E-001
  2.380202937078321201E-002  1.000000000000001554E+000  8.326672684688674053E-017 -1.526556658859590243E-016  0.000000000000000000E+000  9.685078409803793420E-001  2.004395825257090924E-001  7.680682584548443881E-001
  2.390161748428503569E-002  9.999999999999990008E-001  8.673617379884035472E-017  1.040834085586084257E-016  0.000000000000000000E+000  9.685078409803831168E-001  2.004600957530807137E-001  7.680477452274756534E-001
  2.400124392473754198E-002  9.999999999999991118E-001 -4.232725281383409310E-016  6.938893903907228378E-018  0.000000000000000000E+000  9.685078409803706823E-001  2.004802613866949745E-001  7.680275795938660277E-001
  2.410090842764888580E-002  9.999999999999984457E-001 -3.157196726277788912E-016 -5.551115123125782702E-017  0.000000000000000000E+000  9.685078409803721255E-001  2.004987477016120234E-001  7.680090932789445102E-001
  2.420061121330148446E-002  1.000000000000001554E+000  2.602085213965210642E-016  1.526556658859590243E-016  0.000000000000000000E+000  9.685078409803137278E-001  2.005189281148054559E-001  7.679889128657234609E-001
  2.430035303896238563E-002  9.999999999999975575E-001  1.249000902703301108E-016  1.040834085586084257E-016  0.000000000000000000E+000  9.685078409803173916E-001  2.005389048066567315E-001  7.679689361738739617E-001
  2.441006904718937692E-002  9.999999999999993339E-001  1.700029006457270953E-016  5.551115123125782702E-017  0.000000000000000000E+000  9.685078409803105082E-001  2.005657788399805574E-001  7.679420621405392833E-001
  2.453075665623907081E-002  1.000000000000000444E+000 -2.775557561562891351E-016 -9.020562075079396891E-017  0.000000000000000000E+000  9.685078409803096200E-001  2.005988050213463603E-001  7.679090359591764781E-001
  2.466351302619373270E-002  1.000000000000000444E+000 -7.285838599102589797E-017  4.857225732735059864E-017  0.000000000000000000E+000  9.685078409803136168E-001  2.006349290749718794E-001  7.678729119055524022E-001
  2.480666741011822163E-002  1.000000000000000444E+000  1.040834085586084257E-017  1.387778780781445676E-017  0.000000000000000000E+000  9.685078409803236088E-001  2.006704371392986630E-001  7.678374038412283387E-001
  2.494238365050710504E-002  1.000000000000000444E+000 -2.463307335887066074E-016 -4.163336342344337027E-017  0.000000000000000000E+000  9.685078409803242749E-001  2.006888844442734077E-001  7.678189565362529834E-001
  2.507148699192018187E-002  9.999999999999988898E-001 -2.567390744445674500E-016  0.000000000000000000E+000  0.000000000000000000E+000  9.685078409803290489E-001  2.007069525953796008E-001  7.678008883851478172E-001
  2.519499043654507137E-002  1.000000000000000444E+000 -5.898059818321144121E-017 -1.179611963664228824E-016  0.000000000000000000E+000  9.685078409803109523E-001  2.007257239717539499E-001  7.677821170087648639E-001
  2.531385407319437092E-002  9.999999999999992228E-001  8.326672684688674053E-017 -1.873501354054951662E-016  0.000000000000000000E+000  9.685078409803153932E-001  2.007465937900087816E-001  7.677612471905155278E-001
  2.542894752741156617E-002  1.000000000000000000E+000 -1.838806884535415520E-016 -1.665334536937734811E-016  0.000000000000000000E+000  9.685078409803170585E-001  2.007677827760170897E-001  7.677400582045073030E-001
  2.554105779792885389E-002  9.999999999999993339E-001  1.526556658859590243E-016 -6.245004513516505540E-017  0.000000000000000000E+000  9.685078409803238308E-001  2.007866760414195872E-001  7.677211649391056936E-001
  2.565088685282859021E-002  1.000000000000001332E+000 -1.387778780781445676E-017  4.857225732735059864E-017  0.000000000000000000E+000  9.685078409803218324E-001  2.008069588642973913E-001  7.677008821162266683E-001
  2.575901480893758033E-002  9.999999999999978906E-001 -2.428612866367529932E-017 -1.387778780781445676E-017  0.000000000000000000E+000  9.685078409803284938E-001  2.008288571261123701E-001  7.676789838543669475E-001
  2.586590099854028935E-002  9.999999999999987788E-001  6.591949208711866959E-017 -6.938893903907228378E-017  0.000000000000000000E+000  9.685078409803289379E-001  2.008492155522731415E-001  7.676586254281998478E-001
  2.597189380140323134E-002  1.000000000000000888E+000 -6.245004513516505540E-017  2.775557561562891351E-017  0.000000000000000000E+000  9.685078409803311583E-001  2.008694406190586756E-001  7.676384003614163953E-001
  2.607723451474743687E-002  9.999999999999975575E-001 -1.422473250300981817E-016 -1.179611963664228824E-016  0.000000000000000000E+000  9.685078409803162813E-001  2.008918726310750524E-001  7.676159683493828378E-001
  2.618208419624788036E-002  9.999999999999982236E-001 -1.665334536937734811E-016  2.775557561562891351E-017  0.000000000000000000E+000  9.685078409803240529E-001  2.009118976013108404E-001  7.675959433791477160E-001
  2.628655942162167608E-002  1.000000000000000000E+000 -3.469446951953614189E-017 -2.775557561562891351E-017  0.000000000000000000E+000  9.685078409803244970E-001  2.009328224038716137E-001  7.675750185765892741E-001
  2.639074152484068708E-002  1.000000000000000000E+000  0.000000000000000000E+000 -2.081668171172168513E-017  0.000000000000000000E+000  9.685078409803300481E-001  2.009547504532814000E-001  7.675530905271785720E-001
  2.649470107175107281E-002  1.000000000000000888E+000 -4.891920202254596006E-016 -2.012279232133096230E-016  0.000000000000000000E+000  9.685078409803219435E-001  2.009743051836620498E-001  7.675335357967943972E-001
  2.659849723102047925E-002  9.999999999999974465E-001 -2.289834988289385365E-016  6.245004513516505540E-017  0.000000000000000000E+000  9.685078409803283828E-001  2.009953365437908701E-001  7.675125044366748472E-001
  2.670217282905545941E-002  9.999999999999976685E-001 -3.053113317719180486E-016 -1.457167719820517959E-016  0.000000000000000000E+000  9.685078409803123956E-001  2.010164117440144393E-001  7.674914292364404256E-001
  2.680575760721524287E-002  1.000000000000000444E+000 -4.059252933785728601E-016  8.326672684688674053E-017  0.000000000000000000E+000  9.685078409803161703E-001  2.010359647366520564E-001  7.674718762438068609E-001
  2.690927314926003927E-002  9.999999999999962252E-001 -3.989863994746656317E-016  4.163336342344337027E-017  0.000000000000000000E+000  9.685078409803007382E-001  2.010570299078019429E-001  7.674508110726357968E-001
  2.701273463117426221E-002  9.999999999999984457E-001 -1.665334536937734811E-016 -1.942890293094023946E-016  0.000000000000000000E+000  9.685078409803034027E-001  2.010777626897667369E-001  7.674300782906728902E-001
  2.711615499969747406E-002  1.000000000000001998E+000 -2.116362640691704655E-016  1.387778780781445676E-017  0.000000000000000000E+000  9.685078409803109523E-001  2.010978922111522627E-001  7.674099487692919164E-001
  2.721954594439702363E-002  9.999999999999995559E-001 -4.163336342344337027E-017 -2.081668171172168513E-017  0.000000000000000000E+000  9.685078409803169475E-001  2.011205196874719658E-001  7.673873212929724907E-001
  2.732292095475336025E-002  9.999999999999997780E-001 -6.938893903907228378E-018  1.665334536937734811E-016  0.000000000000000000E+000  9.685078409803326016E-001  2.011415212194853641E-001  7.673663197609605913E-001
  2.742629752938512827E-002  9.999999999999993339E-001  1.665334536937734811E-016 -2.289834988289385365E-016  0.000000000000000000E+000  9.685078409803422606E-001  2.011636044571767368E-001  7.673442365232696627E-001
  2.752970183273627941E-002  1.000000000000002442E+000 -8.673617379884035472E-017  1.387778780781445676E-017  0.000000000000000000E+000  9.685078409803473676E-001  2.011871872693215824E-001  7.673206537111242342E-001
  2.763317180573586496E-002  1.000000000000000888E+000  1.908195823574487804E-016  4.163336342344337027E-017  0.000000000000000000E+000  9.685078409803516974E-001  2.012088378910688591E-001  7.672990030893799274E-001
  2.773674816200258353E-002  9.999999999999956701E-001  1.734723475976807094E-016 -4.857225732735059864E-017  0.000000000000000000E+000  9.685078409803551391E-001  2.012329321874763433E-001  7.672749087929717771E-001
  2.784047374265983393E-002  9.999999999999987788E-001 -1.665334536937734811E-016 -2.012279232133096230E-016  0.000000000000000000E+000  9.685078409803643540E-001  2.012567619101189864E-001  7.672510790703311878E-001
  2.794436979420107658E-002  9.999999999999993339E-001  1.040834085586084257E-017 -9.714451465470119729E-017  0.000000000000000000E+000  9.685078409803635768E-001  2.012807020782413914E-001  7.672271389022076171E-001
  2.804843513568616026E-002  9.999999999999997780E-001  7.285838599102589797E-017 -1.040834085586084257E-016  0.000000000000000000E+000  9.685078409803681287E-001  2.013072918484993257E-001  7.672005491319500159E-001
  2.815267123000707306E-002  9.999999999999993339E-001 -4.510281037539698445E-017  0.000000000000000000E+000  0.000000000000000000E+000  9.685078409803695720E-001  2.013322319421415596E-001  7.671756090383118343E-001
  2.825706988478574738E-002  9.999999999999993339E-001 -5.898059818321144121E-017 -1.873501354054951662E-016  0.000000000000000000E+000  9.685078409803726807E-001  2.013591767807340061E-001  7.671486641997189437E-001
  2.836162804416571259E-002  1.000000000000002887E+000 -2.151057110211240797E-016 -1.387778780781445676E-016  0.000000000000000000E+000  9.685078409802921895E-001  2.013868780489081189E-001  7.671209629315201006E-001
  2.846633761565330739E-002  9.999999999999984457E-001  1.838806884535415520E-016  1.526556658859590243E-016  0.000000000000000000E+000  9.685078409802962973E-001  2.014132154053989709E-001  7.670946255750321630E-001
  2.857118853532251979E-002  9.999999999999988898E-001  1.075528555105620399E-016 -4.163336342344337027E-017  0.000000000000000000E+000  9.685078409802925226E-001  2.014419053620471467E-001  7.670659356183859856E-001
  2.867616959224040390E-002  9.999999999999998890E-001  6.938893903907228378E-018 -2.081668171172168513E-017  0.000000000000000000E+000  9.685078409803039579E-001  2.014688522585442176E-001  7.670389887218914682E-001
  2.878125395248520152E-002  9.999999999999980016E-001  1.040834085586084257E-017  4.857225732735059864E-017  0.000000000000000000E+000  9.685078409803071775E-001  2.014958372222737104E-001  7.670120037581651395E-001
  2.888643620397557399E-002  9.999999999999971134E-001  1.873501354054951662E-016 -6.938893903907228378E-017  0.000000000000000000E+000  9.685078409803096200E-001  2.015238427488739437E-001  7.669839982315770355E-001
  2.899171484192034770E-002  9.999999999999975575E-001  4.510281037539698445E-017 -1.110223024625156540E-016  0.000000000000000000E+000  9.685078409802985178E-001  2.015490922175158794E-001  7.669587487629304645E-001
  2.909708955516016049E-002  1.000000000000001998E+000 -1.977584762613560088E-016  7.632783294297951215E-017  0.000000000000000000E+000  9.685078409803008492E-001  2.015757818746974628E-001  7.669320591057481318E-001
  2.920256347796866547E-002  9.999999999999974465E-001 -1.769417945496343236E-016 -1.457167719820517959E-016  0.000000000000000000E+000  9.685078409803009603E-001  2.016011501650161186E-001  7.669066908154291706E-001
  2.930814214521284405E-002  1.000000000000000444E+000 -1.387778780781445676E-016  8.326672684688674053E-017  0.000000000000000000E+000  9.685078409803075106E-001  2.016246786684016690E-001  7.668831623120468954E-001
  2.941383094118674157E-002  1.000000000000000888E+000  4.857225732735059864E-017 -8.326672684688674053E-017  0.000000000000000000E+000  9.685078409803073995E-001  2.016486502198739927E-001  7.668591907605754043E-001
  2.951961711652079101E-002  1.000000000000000000E+000 -2.081668171172168513E-017  5.551115123125782702E-017  0.000000000000000000E+000  9.685078409803116184E-001  2.016686826655700870E-001  7.668391583148942425E-001
  2.963598190938825094E-002  1.000000000000000444E+000 -4.059252933785728601E-016 -1.457167719820517959E-016  0.000000000000000000E+000  9.685078409802776456E-001  2.016931921509005909E-001  7.668146488295766172E-001
  2.976398318154245548E-002  9.999999999999997780E-001 -3.469446951953614189E-017 -2.081668171172168513E-016  0.000000000000000000E+000  9.685078409802811983E-001  2.017183831551627171E-001  7.667894578253157123E-001
  2.990478458091207908E-002  1.000000000000000444E+000 -2.775557561562891351E-017  0.000000000000000000E+000  0.000000000000000000E+000  9.685078409802851951E-001  2.017398552523759769E-001  7.667679857281057831E-001
  3.005966612021866713E-002  1.000000000000000222E+000 -1.838806884535415520E-016 -1.457167719820517959E-016  0.000000000000000000E+000  9.685078409804044330E-001  2.017572299950372017E-001  7.667506109854439478E-001
  3.023003581345590912E-002  1.000000000000001332E+000  1.665334536937734811E-016  2.775557561562891351E-017  0.000000000000000000E+000  9.685078409803029587E-001  2.017709894981013496E-001  7.667368514822195946E-001
  3.041744247601687462E-002  9.999999999999991118E-001 -9.020562075079396891E-017  6.245004513516505540E-017  0.000000000000000000E+000  9.685078409803107302E-001  2.017802852459782414E-001  7.667275557343469217E-001
  3.061866103242179282E-002  1.000000000000000888E+000  1.006139616066548115E-016  1.110223024625156540E-016  0.000000000000000000E+000  9.685078409802861943E-001  2.017790232244978110E-001  7.667288177558198026E-001
  3.082028480030542250E-002  1.000000000000000444E+000 -2.012279232133096230E-016  4.857225732735059864E-017  0.000000000000000000E+000  9.685078409802955202E-001  2.017546670383618956E-001  7.667531739419620740E-001
  3.102196876314197715E-002  9.999999999999997780E-001  2.706168622523819067E-016  2.706168622523819067E-016  0.000000000000000000E+000  9.685078409803105082E-001  2.017289905137283068E-001  7.667788504665900007E-001
  3.122379029432746644E-002  9.999999999999997780E-001 -1.249000902703301108E-016  6.938893903907228378E-017  0.000000000000000000E+000  9.685078409803229427E-001  2.017001364455162093E-001  7.668077045348049570E-001
  3.142358541956001561E-002  9.999999999999997780E-001 -2.220446049250313081E-016  1.942890293094023946E-016  0.000000000000000000E+000  9.685078409803286048E-001  2.016668704155010206E-001  7.668409705648457919E-001
  3.161794153077174263E-002  9.999999999999957812E-001 -4.787836793695987581E-016  5.551115123125782702E-017  0.000000000000000000E+000  9.685078409803324906E-001  2.016301012765363554E-001  7.668777397038135657E-001
  3.182134546891371429E-002  1.000000000000004663E+000  7.632783294297951215E-017  8.326672684688674053E-017  0.000000000000000000E+000  9.685078409802920785E-001  2.016027052783598561E-001  7.669051357019871507E-001
  3.202541109904805117E-002  9.999999999999997780E-001 -3.053113317719180486E-016 -9.714451465470119729E-017  0.000000000000000000E+000  9.685078409802938548E-001  2.015609120736873150E-001  7.669469289066631612E-001
  3.222985576674797237E-002  9.999999999999991118E-001 -2.706168622523819067E-016  3.330669073875469621E-016  0.000000000000000000E+000  9.685078409803034027E-001  2.015211046244440030E-001  7.669867363559240703E-001
  3.243498314500072033E-002  9.999999999999981126E-001  1.179611963664228824E-016  2.498001805406602216E-016  0.000000000000000000E+000  9.685078409803185018E-001  2.014849256565122704E-001  7.670229153238246056E-001
  3.264089023550463542E-002  9.999999999999976685E-001  1.595945597898662527E-016 -6.938893903907228378E-017  0.000000000000000000E+000  9.685078409803170585E-001  2.014509983195443277E-001  7.670568426608299628E-001
  3.284769011967222929E-002  1.000000000000001776E+000 -6.245004513516505540E-017 -1.942890293094023946E-016  0.000000000000000000E+000  9.685078409803249411E-001  2.014179249536077188E-001  7.670899160267666828E-001
  3.305555739646169611E-002  9.999999999999995559E-001  6.938893903907228378E-017 -8.326672684688674053E-017  0.000000000000000000E+000  9.685078409803289379E-001  2.013846423454592194E-001  7.671231986349364984E-001
  3.326397623507947043E-002  1.000000000000001554E+000  3.191891195797325054E-016  3.330669073875469621E-016  0.000000000000000000E+000  9.685078409803393740E-001  2.013520885360052248E-001  7.671557524443946008E-001
  3.347318549335337456E-002  9.999999999999955591E-001 -3.122502256758252770E-016 -1.387778780781445676E-017  0.000000000000000000E+000  9.685078409803489219E-001  2.013253617575268550E-001  7.671824792228746359E-001
  3.368336979747950377E-002  9.999999999999986677E-001  3.885780586188047891E-016  2.775557561562891351E-017  0.000000000000000000E+000  9.685078409803553612E-001  2.013035476904403431E-001  7.672042932899659773E-001
  3.389438009930394180E-002  1.000000000000000000E+000  2.081668171172168513E-016 -1.665334536937734811E-016  0.000000000000000000E+000  9.685078409803484778E-001  2.012803021848572071E-001  7.672275387955735937E-001
  3.410642246891651408E-002  9.999999999999984457E-001  3.330669073875469621E-016 -2.775557561562891351E-017  0.000000000000000000E+000  9.685078409803488109E-001  2.012562305380831140E-001  7.672516104423502403E-001
  3.431943638473282376E-002  9.999999999999962252E-001 -4.857225732735059864E-017 -1.249000902703301108E-016  0.000000000000000000E+000  9.685078409802958532E-001  2.012336957281449790E-001  7.672741452522652272E-001
  3.453322400694062988E-002  9.999999999999966693E-001 -3.261280134836397337E-016  3.330669073875469621E-016  0.000000000000000000E+000  9.685078409803009603E-001  2.012143962993476198E-001  7.672934446810677489E-001
  3.474725378756138294E-002  9.999999999999984457E-001  1.457167719820517959E-016  4.163336342344337027E-017  0.000000000000000000E+000  9.685078409802851951E-001  2.011972684328043881E-001  7.673105725475821703E-001
  3.496138111757167433E-002  9.999999999999988898E-001  2.428612866367529932E-016  4.163336342344337027E-017  0.000000000000000000E+000  9.685078409802978516E-001  2.011796997598237213E-001  7.673281412205662511E-001
  3.517560810422860895E-002  1.000000000000001332E+000  2.428612866367529932E-016  1.804112415015879378E-016  0.000000000000000000E+000  9.685078409803347110E-001  2.011606541158590389E-001  7.673471868645336258E-001
  3.538994160442131276E-002  9.999999999999952260E-001 -7.632783294297951215E-017 -1.387778780781445676E-016  0.000000000000000000E+000  9.685078409803405952E-001  2.011412013282816713E-001  7.673666396521172661E-001
  3.560439024606780467E-002  1.000000000000002665E+000  2.220446049250313081E-016  2.775557561562891351E-017  0.000000000000000000E+000  9.685078409803490329E-001  2.011253042899753263E-001  7.673825366904261092E-001
  3.581892027784927546E-002  9.999999999999982236E-001  6.591949208711866959E-016 -1.249000902703301108E-016  0.000000000000000000E+000  9.685078409803532518E-001  2.011113318253530957E-001  7.673965091550218887E-001
  3.603354103691853993E-002  9.999999999999997780E-001  1.804112415015879378E-016 -1.526556658859590243E-016  0.000000000000000000E+000  9.685078409803595800E-001  2.010974180270022893E-001  7.674104229533689203E-001
  3.624826110200686513E-002  9.999999999999984457E-001 -2.220446049250313081E-016  1.942890293094023946E-016  0.000000000000000000E+000  9.685078409803646871E-001  2.010847278903649671E-001  7.674231130900085462E-001
  3.646309272620801289E-002  9.999999999999991118E-001  3.747002708109903324E-016 -4.163336342344337027E-017  0.000000000000000000E+000  9.685078409803604682E-001  2.010695715051064036E-001  7.674382694752572842E-001
  3.667804805506605370E-002  9.999999999999998890E-001  2.567390744445674500E-016 -1.526556658859590243E-016  0.000000000000000000E+000  9.685078409803692390E-001  2.010545660551445457E-001  7.674532749252225283E-001
  3.689313460672856426E-002  1.000000000000001110E+000 -7.632783294297951215E-017 -1.526556658859590243E-016  0.000000000000000000E+000  9.685078409803559163E-001  2.010435329795815518E-001  7.674643080008124452E-001
  3.710835795033623485E-002  9.999999999999986677E-001  7.632783294297951215E-017  0.000000000000000000E+000  0.000000000000000000E+000  9.685078409803629107E-001  2.010321316120007307E-001  7.674757093683761688E-001
  3.732372913270272374E-002  9.999999999999977796E-001  1.457167719820517959E-016  8.326672684688674053E-017  0.000000000000000000E+000  9.685078409803666855E-001  2.010239143091222536E-001  7.674839266712482067E-001
  3.753925289050695502E-002  1.000000000000000000E+000 -7.632783294297951215E-017 -1.110223024625156540E-016  0.000000000000000000E+000  9.685078409803931088E-001  2.010153929868566391E-001  7.674924479935218979E-001
  3.775490439840113732E-002  9.999999999999983347E-001 -1.804112415015879378E-016 -6.938893903907228378E-017  0.000000000000000000E+000  9.685078409803813404E-001  2.010049467881936947E-001  7.675028941921928638E-001
  3.797070909085391299E-002  9.999999999999964473E-001  2.220446049250313081E-016  2.220446049250313081E-016  0.000000000000000000E+000  9.685078409803925537E-001  2.009963687027898072E-001  7.675114722776110732E-001
  3.818668726777187106E-002  1.000000000000000444E+000 -5.551115123125782702E-017 -2.775557561562891351E-016  0.000000000000000000E+000  9.685078409804148691E-001  2.009867305090451695E-001  7.675211104713325350E-001
  3.840285573091044291E-002  1.000000000000001776E+000 -4.163336342344337027E-017 -2.775557561562891351E-017  0.000000000000000000E+000  9.685078409804259714E-001  2.009789755555890511E-001  7.675288654247921505E-001
  3.861923430667008050E-002  1.000000000000000000E+000  1.179611963664228824E-016 -5.551115123125782702E-017  0.000000000000000000E+000  9.685078409804424027E-001  2.009735514335357076E-001  7.675342895468602045E-001
  3.883583812823664105E-002  9.999999999999997780E-001 -3.400058012914541905E-016  2.775557561562891351E-017  0.000000000000000000E+000  9.685078409804465105E-001  2.009686631232663334E-001  7.675391778571314383E-001
  3.905267872716472466E-002  9.999999999999982236E-001 -2.775557561562891351E-016 -2.636779683484746784E-016  0.000000000000000000E+000  9.685078409804563915E-001  2.009650201040559248E-001  7.675428208763582782E-001
  3.926975073716729159E-002  9.999999999999988898E-001 -1.595945597898662527E-016 -1.942890293094023946E-016  0.000000000000000000E+000  9.685078409804585009E-001  2.009611434834652210E-001  7.675466974969467060E-001
  3.948701573358308348E-002  9.999999999999991118E-001  2.498001805406602216E-016  1.387778780781445676E-016  0.000000000000000000E+000  9.685078409804503963E-001  2.009564262432681214E-001  7.675514147371448326E-001
  3.970449351125206194E-002  1.000000000000000888E+000 -9.020562075079396891E-017 -1.110223024625156540E-016  0.000000000000000000E+000  9.685078409804526167E-001  2.009535269396033885E-001  7.675543140408074283E-001
  3.992220218843231527E-002  1.000000000000001554E+000 -6.245004513516505540E-017 -3.053113317719180486E-016  0.000000000000000000E+000  9.685078409804775967E-001  2.009487646926364501E-001  7.675590762877289031E-001
  4.014016149631423336E-002  9.999999999999998890E-001  1.942890293094023946E-016  6.938893903907228378E-017  0.000000000000000000E+000  9.685078409804780408E-001  2.009473489598885831E-001  7.675604920204841530E-001
  4.035839239857730298E-002  9.999999999999993339E-001  2.081668171172168513E-017  5.551115123125782702E-017  0.000000000000000000E+000  9.685078409804788180E-001  2.009452400050052434E-001  7.675626009753717671E-001
  4.057691376921741810E-002  9.999999999999987788E-001  7.632783294297951215E-017  4.440892098500626162E-016  0.000000000000000000E+000  9.685078409804395161E-001  2.009458349080390227E-001  7.675620060723395977E-001
  4.079574419804579688E-002  1.000000000000000666E+000  1.526556658859590243E-016 -1.942890293094023946E-016  0.000000000000000000E+000  9.685078409804896982E-001  2.009459499445158948E-001  7.675618910358661395E-001
